Tweet,Stance,Index,Original Tweet
# hillary clinton # we 've all been waiting for your rainbow striped pantsuit # fashionista # # love wins #,FAVOR,1977,#HillaryClinton We've all been waiting for your rainbow-striped pantsuit  #fashionista #LoveWins #SemST
jeb bush you are set to lose if your campaign is based on critics instead of proposing # bush fail #,NONE,1978,@JebBush you are set to lose if ur campaign is based on critics instead of proposing #bushfail #SemST
i always joke about anything political because if i were serious i 'd end up offending people and not realize it,NONE,1979,I always joke about anything political bc if I were serious I'd end up offending people and not realize it. #SemST
my dad told me he 's voting for hillary i'm so proud laughing out loud,FAVOR,1980,My dad told me he's voting for Hillary. I'm so proud. LOL #SemST
dedicated to it i think the main problem is having your foot in your mouth in the first place,NONE,1981,@dedicated_to_it i think the main problem is having your foot in your mouth in the first place. #SemST
well strung is what should happened the next time these hillary loving ass douches encounter some trees # redeye #,AGAINST,1982,Well Strung is what should happed the next time these Hillary-loving ass douches encounter some trees. #RedEye #SemST
i am just full of myself tonight # to funny # # funny # # funnier # # hilarious # # hilary duff # # quotes of the day # # quotes to live by # # quotes #,NONE,1983,I am just full of myself tonight  #tofunny #funny #funnier #hilarious #HilaryDuff #QuotesOfTheDay #quotestoliveby #quotes #SemST
if i ever meet hillary clinton i will have died and then come back to life b see i will be so happy # idol #,FAVOR,1984,If I ever meet Hillary Clinton I will have died and then come back to life b/c I will be so happy #idol #SemST
"ar for hillary hillary clinton hillary in 2016 so proud of you ! soon , we will show who we really are keep up the good work !",FAVOR,1985,"@ARForHillary @HillaryClinton @HillaryIn2016 So proud of you! Soon, we will show who we really are. Keep up the good work! #SemST"
hillary clinton i 'd ask # hillary clinton # to stop lying about # benghazi # # clinton foundation # ties to # terrorist # # muslim # # isis #,AGAINST,1986,@HillaryClinton I'd ask #HillaryClinton to stop lying about #Benghazi & #ClintonFoundation ties to #terrorist #muslim #ISIS. #SemST
hillary clinton you flip flopped on the gay marriage issue must be more votes available with your current view ?,AGAINST,1987,@HillaryClinton You Flip/Flopped on the Gay marriage issue; must be more votes available with your current view? #SemST
"hillary clinton more lies and hypocrisy as senator of ny , you clearly said you were opposed to gay marriage",AGAINST,1988,"@HillaryClinton More lies and hypocrisy. As senator of NY, you clearly said you were opposed to gay marriage. #SemST"
hillary clinton you have proven your dishonesty once again in flip flopping on this issue people know you were opposed before,AGAINST,1989,@HillaryClinton You have proven your dishonesty once again in flip flopping on this issue. People know you were opposed before. #SemST
lauren edi cill o nbc news dl 34 l and why are major media outlets not exposing hillary 's blatant flip flopping on this issue,AGAINST,1990,@LaureneDiCillo @NBCNews @dl34l And why are major media outlets not exposing Hillary's blatant flip flopping on this issue. #SemST
who's ready for a day of action ? ! i know i am ! # fellows sc #,NONE,1991,WHO'S READY FOR A DAY OF ACTION?! I know I am! #FellowsSC #SemST
drudge report we have n't even had the elections yet,NONE,1992,@DRUDGE_REPORT We haven't even had the elections yet. #SemST
"96 commit cards collected for hillary in greenville , sc so far ! # fellows sc #",FAVOR,1993,"96 commit cards collected for Hillary in Greenville, SC so far! #FellowsSC #SemST"
"headed to chester , sc for a big hillary canvass ! join me wylie park 11 3",FAVOR,1994,"Headed to Chester, SC for a big hillary canvass! Join me. Wylie park 11-3 #SemST"
save an intern keep bill hillary out of the white house,AGAINST,1995,Save an intern.... Keep Bill & Hillary out of the White House.  #SemST
hillary clinton where are the # lgbt # pride condoms # bill clinton # used when he assaulted # monica lewinsky # ? # hillary clinton # # t lot #,AGAINST,1996,@HillaryClinton Where are the #LGBT pride condoms #BillClinton used when he assaulted #MonicaLewinsky? #HillaryClinton #tlot #SemST
fox news predicting 3 way marriage gee we have the mormons for that ! # morning joe # # united blue #,NONE,1997,Fox News predicting 3 way marriage-gee we have the Mormons for that!  #morningjoe #unitedblue #SemST
phil ad per 2014 louise katina hillary 's new campaign slogan is hillary nothing to hide but the truth ! # t cot # # wake up america #,AGAINST,1998,@philadper2014 @LouiseKatina Hillary's New Campaign slogan is:  HILLARY - NOTHING TO HIDE BUT THE TRUTH!  #tcot #WakeUpAmerica #SemST
madam president clinton you have all the gays vote # jar rid #,FAVOR,1999,Madam President Clinton; you have all the gays vote. #jarrid #SemST
debater life took me a minute to realize where this came from,NONE,2000,@debaterlife took me a minute to realize where this came from #SemST
ger finger pok en jj author one can only hope,NONE,2001,@gerfingerpoken @jjauthor one can only hope #SemST
re corwin she did n't even answer with a complete sentence laughing out loud # legend #,NONE,2002,@ReCorwin She didn't even answer with a complete sentence LOL. #Legend #SemST
"gay marriage is a minor setback for fox news tune in for a full collapse on november 8 , 2016 lots of tears and broken hearts",NONE,2003,"Gay marriage is a minor setback for Fox News. Tune in for a full collapse on November 8, 2016. Lots of tears and broken hearts. #SemST"
hillary clinton so what 's your goal for setting up victims for # bill clinton # to assault ? # hillary clinton # # chelsea s mom # # t lot #,AGAINST,2004,@HillaryClinton So what's your goal for setting up victims for #BillClinton to assault? #HillaryClinton #ChelseasMom #tlot #SemST
thanks chefs 4 hillary for amazing noms for canvassing # fit n #,FAVOR,2005,Thanks @Chefs4Hillary for amazing noms for canvassing #FITN #SemST
linda su hler and the sheep le will still vote for her,AGAINST,2006,@LindaSuhler and the sheeple will still vote for her #SemST
"one of hillary clinton 's biggest idols is margaret sanger , who called for the extermination of colored people",AGAINST,2007,"One of Hillary Clinton's biggest idols is Margaret Sanger, who called for the extermination of colored people. #SemST"
fox nation that should have been done before she got rid of it ! ! ! # no hillary 2016 #,AGAINST,2008,@foxnation That should have been done BEFORE she got rid of it!!! #NoHillary2016 #SemST
greg 61032 carmine z ozz or a ash bell perfect definition of jibberish # unite blue #,NONE,2009,@GREG61032 @CarmineZozzora @Ash_Bell__  perfect definition of JIBBERISH  #UniteBlue #SemST
"i need james carville hillary clinton to stop emailing me i love you , but i need my space # still voting for you #",FAVOR,2010,"I need @JamesCarville & @HillaryClinton to stop emailing me. I love you, but I need my space. #stillvotingforyou #SemST"
times this will cost them the 2016 election,NONE,2011,@nytimes this will cost them the 2016 election. #SemST
"hillary clinton next up for legalization your pet goat , or your # pedophile # neighbor ' dating ' the 9 year old next door",AGAINST,2012,"HillaryClinton Next up for legalization: Your pet goat, or your #pedophile neighbor 'dating' the 9 year old next door.. #SemST"
hillary clinton will # pervert # # bill clinton # be there if winner is teen girl ? # hillary clinton # # democrats # # liberals # # t lot # # gop #,AGAINST,2013,@HillaryClinton Will #pervert #BillClinton be there if winner is teen girl? #HillaryClinton #Democrats #liberals #tlot #GOP #SemST
when you favorite supports the wrong candidate ( lady gaga ) # bernie 2016 #,NONE,2014,When you fav supports the wrong candidate  (@ladygaga)  #Bernie2016 #SemST
"kool kat 14215 ha , i love your header !",NONE,2015,"@koolkat14215 Haha, I LOVE your header! #SemST"
"i hate hillary clinton and obama , please go die together thrown into the ocean get ripped into prices by sharks",AGAINST,2016,"I hate Hillary Clinton and Obama, please go die together  thrown into the ocean get ripped into prices by sharks. #SemST"
raging d Read the Rules crimson hot mess i'm for change and equality,NONE,2017,@Raging_D_RTR @CrimsonHotMess I'm for CHANGE and EQUALITY #SemST
the black sphere # hillary # took a # hypocritical oath # with a vow to do harm to all that cross her are you # ready for hillary # # gop 2016 #,AGAINST,2018,.@Theblacksphere #Hillary took a #HypocriticalOath with a vow to do harm to all that cross her. Are you #ReadyForHillary  #GOP2016 #SemST
l bush 34 hillary clinton just defending my girl hillary !,FAVOR,2019,@lbush34 @HillaryClinton just defending my girl Hillary! #SemST
larry elder the more republicans talk about social policy the better for,NONE,2020,@larryelder The more Republicans  talk about social policy the better....for #SemST
the only intelligent choice for usa is hillary clinton you can not afford to stay home you must vote and vote # unite blue #,FAVOR,2021,The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue #SemST
"fuzi slippers kl south g de benedetti yeah , she 's a real forward thinker ! laughing out loud # make america great again # # why im not voting for hillary #",AGAINST,2022,"@fuzislippers @KLSouth @gdebenedetti Yeah, she's a real forward thinker! Lol  #MakeAmericaGreatAgain #WhyImNotVotingForHillary #SemST"
lib tard limbaugh mex 38 tex nro thanks so much for this article !,NONE,2023,@LibtardLimbaugh @Mex38Tex @NRO Thanks so much for this article! #SemST
i got it ! i got it ! a hillary accomplishment ! she 's managed to stay out of prison despite a 30 year crime spree # t cot # # ocr a #,AGAINST,2024,I got it! I got it!   A Hillary accomplishment!   She's managed to stay out of prison despite a 30-year crime spree. #tcot #ocra #SemST
jeb bush here are my thoughts on the ruling keep your archaic non science based beliefs out of the laws of our secular nation,NONE,2025,@JebBush Here are my thoughts on the ruling: keep your archaic non-science based beliefs out of the laws of our secular nation #SemST
"re ince facts confirm what we knew used server to prevent e mails from becoming public records like obama , no transparency",AGAINST,2026,"@Reince Facts confirm what we knew. Used server to prevent e-mails from becoming public records. Like Obama, no transparency. #SemST"
republican candidates continuing to spread hatred and alienating the voters hillary wins ! # love wins # # mike huckabee # # rubio 2016 #,FAVOR,2027,Republican candidates continuing to spread hatred and alienating the voters. Hillary wins!  #LoveWins #MikeHuckabee #Rubio2016 #SemST
hillary clinton might end up having my vote she 's been tackling so many issues that america needs to face,FAVOR,2028,Hillary Clinton might end up having my vote. She's been tackling so many issues that America needs to face. #SemST
apple and walmart made in china why does our country continue to sell us out to china in every way possible ? # apple music #,NONE,2029,Apple and Walmart = MADE IN CHINA Why does our country continue to sell us out to China in every way possible? #AppleMusic  #SemST
if hillary wins the election there 's a chance we might move to australia # hillary 4 pre s #,AGAINST,2030,if Hillary wins the election there's a chance we might move to Australia. #HILLARY4PRES #SemST
ghosts even 77 we have a person who di liberate ly stirs up trouble ! # morning joe # # united blue #,NONE,2031,@ghostseven77 WE HAVE A TROLL ! #morningjoe #unitedblue #SemST
penis morris hillary clinton is fundamentally corrupt he should know ! # co politics # # wc s 15 #,AGAINST,2032,"Dick Morris: @HillaryClinton is ""fundamentally corrupt"". He should know! #copolitics  #wcs15 #SemST"
weston martinez crazy t as 62 cruz needs to autograph bomb,NONE,2033,@WestonMartinez @crazytas62 Cruz needs to autograph bomb #SemST
"cide lois a digging lamb thank you so much for Real time strategy and fa vs , eloisa and thomas ! ! ! # wake up america #",NONE,2034,"@CidEloisa @DiggingLamb Thank you so much for RTs and FAVs, Eloisa and Thomas!!! #WakeUpAmerica #SemST"
my how times have changed martino malley has focused his attacks on bernie sanders not hillary clinton,NONE,2035,My how times have changed: @MartinOMalley has focused his attacks on @BernieSanders not @HillaryClinton #SemST
moser kristen i love how you pay more attention to the democratic candidate than you own republican candidates # know the enemy #,NONE,2036,@moser_kristen  I love how you pay more attention to the democratic candidate than you own republican candidates #KnowTheEnemy #SemST
i bet that hillary clinton is thee best choice for president in 2016 she 's the next best one for the people # vote #,FAVOR,2037,& I bet that @HillaryClinton is thee best choice for President in 2016she's the next best one for the people  #Vote #SemST
ca n't wait to get my # yaa as hillary # shirt ! hillary clinton,FAVOR,2038,Can't wait to get my #YaaasHillary shirt!  @HillaryClinton #SemST
real donald trump whoopi goldberg univision # vote for hillary # hillary clinton is n't racist a leader who demands # equality for all #,FAVOR,2039,@realDonaldTrump @WhoopiGoldberg @Univision #VoteForHillary @HillaryClinton isn't racist. A leader who demands #EqualityForAll #SemST
d hz 26 i love a good sale money well spent too birds with 1 stone # love wins #,NONE,2040,@dhz26 I love a good sale. Money well spent. 2 birds with 1stone. #LoveWins #SemST
h stands for holding back e mails belonging to # we the people # # obstructing justice # # wake up america # # hillary lies matter # # unite biu e #,AGAINST,2041,H stands for Holding Back e-mails belonging to #WeThePeople #obstructingjustice #WakeUpAmerica #HillaryLiesMatter #UniteBIue #SemST
"bernie or hillary ? prefer bernie but hillary fine either way , dem got to stand together in 2016 # feel the bern #",FAVOR,2042,"Bernie or Hillary? Prefer Bernie but Hillary fine. Either way, Dems gotta stand together in 2016. #FeeltheBern #SemST"
"# hillary clinton # might want to book smaller venues for her rallies , if not many empty seats will be seen on television , that 's bad laughing out loud",AGAINST,2043,"#HillaryClinton might want to book smaller venues for her rallies, if not many empty seats will be seen on TV, that's bad lol #SemST"
w n tonight i love bernie because he Artificial Intelligence n't,NONE,2044,@WNTonight i love bernie because he ain't #SemST
"night , sleep tight , do n't let hillary bite says tony tickets nightmares is all i say",AGAINST,2045,"Night, sleep tight, don't let Hillary bite. says @Tony_Tickets   ""Nightmares"" is all I say.  #SemST"
fox and friends how could we support it if it was secret ? ? ? # no hillary 2016 #,AGAINST,2046,@foxandfriends How could we support it if it was secret??? #NoHillary2016 #SemST
"why is hrc so popular ? this deceptive socialist accomplished nothing is only wife of an impeached president , who enabled ubl",AGAINST,2047,"Why is HRC so popular?  This deceptive socialist accomplished nothing. Is only wife of an impeached President, who enabled UBL.   #SemST"
2016 is going to be a great year rush limbaugh 's contract is over and he will be dropped by so many liberal victory # stop rush #,NONE,2048,2016 is going to be a great year. Rush Limbaugh's contract is over and he will be dropped by so many. Liberal victory #stoprush #SemST
hillary clinton are you desperate or what ? 3rd hillary tweet on my timeline today not going to vote for you !,AGAINST,2049,@HillaryClinton R U desperate or what? 3rd Hillary tweet on my timeline 2day. NOT gonna vote 4 U! #SemST
aw j 9009 not at all i think the statute of limitations has expired plus i can always have a driver ala,NONE,2050,@awj9009 not at all I think the statute of limitations has expired plus I can always have a driver ala #SemST
never vote for rick santorum for the survival of our country # love wins #,NONE,2051,"Never vote for @RickSantorum ""for the survival of our country"" #LoveWins #SemST"
vox dot com # wgn # # wg n tv # now mentions romney ? # hillary # care romney care # obamacare # now public option for all,NONE,2052,@voxdotcom   #wgn #WGNTV - now mentions ROMNEY? #Hillary CARE = ROMNEY CARE = #Obamacare -- now PUBLIC OPTION for ALL #SemST
b dabs 888 let 's go shoot your now today,NONE,2053,@BDabs888 let's go shoot your now today. #SemST
"i guarantee hillary could care less about black rights if obama did , blacks would n't be in the same predicament still",AGAINST,2054,"I guarantee Hillary could care less about black rights.  If Obama did, blacks wouldn't be in the same predicament still.  #SemST"
"hillary lies , yet people still desire her as the president of the united states # sad #",AGAINST,2055,"Hillary LIES, yet people still desire her as the President of the United States. #sad #SemST"
17 lee te 17 hah aha he is some kind of special this is why hillary 's going to win ! hah aha,FAVOR,2056,@17leete17 hahaha. He is some kind of special..  this is why Hillary's going to win! Hahaha. #SemST
real donald trump malachi norris laughing out loud ! ! ! ! that is one of the funniest things i 've heard in a while ! ! ! !,NONE,2057,@realDonaldTrump @MalachiNorris lol!!!!  That is one of the funniest things I've heard in a while!!!!  #SemST
remember back when # cracker barrel # gave in too # political correctness # over # duck dynasty # ? # wakeup # # nascar # before it 's to late # t cot #,NONE,2058,Remember back when #CrackerBarrel gave in 2 #PoliticalCorrectness over #DuckDynasty ? #Wakeup #NASCAR  b4 it's to late  #tcot #SemST
will the media ever get real with hillary ? # 2016 # # benghazi # # clinton #,AGAINST,2059,Will the media ever get real with Hillary? #2016 #Benghazi #Clinton #SemST
"last week life ( obamacare , gay marriage ) today death ( air pollution , lethal injection ) elections matter , you all # scotus #",NONE,2060,"Last week = Life (Obamacare, gay marriage)  Today = Death (air pollution, lethal injection)  Elections matter, y'all. #SCOTUS #SemST"
do you know what would really piss hillary clinton off ? vp joe biden runs against her laughing my a off ! # wake up america # no longer is,AGAINST,2061,Do you know what would REALLY PISS .@HillaryClinton OFF?  .@VP .@JoeBiden runs against her. LMAO!   #WakeUpAmerica No longer is #SemST
is there a govt restart button ? someone needs to push that thing # remember benghazi 2016 # # patriots will rise #,NONE,2062,Is there a Govt restart button? Someone needs to push that thing. #RememberBenghazi2016 #PatriotsWillRise #SemST
"bad punning gets worse , not better , over time remember that , america",NONE,2063,"Bad punning gets worse, not better, over time. Remember that, America #SemST"
"# putin # , the last thing the us needs right now is another # clinton # or # bush # in the white house we 're a dynasty now ? # jeb 2016 #",AGAINST,2064,"#Putin, the last thing the US needs right now is another #Clinton or #Bush in the White house. We're a dynasty now? #Jeb2016 #SemST"
hillary 's new campaign slogan is hillary nothing to hide but the truth ! # t cot # # wake up america #,AGAINST,2065,Hillary's New Campaign slogan is:  HILLARY - NOTHING TO HIDE BUT THE TRUTH!  #tcot #WakeUpAmerica #SemST
gop of course hillary clinton is silent that insures she does n't have too stand for anything less chance of offending voters,AGAINST,2066,@GOP Of course @HillaryClinton is silent. That insures she doesn't have 2 stand 4 ANYTHING & less chance of offending voters #SemST
do n't you someday want to see a well qualified candidate by the president of the united states ? # reflecting hillary #,FAVOR,2067,Don't you someday want to see a well qualified candidate by the president of the United States? #ReflectingHillary #SemST
"it 's monday night , do you know where your hillary supporters are ? in rock hill at our amazing phone bank ! come join ! hillary for sc",FAVOR,2068,"It's Monday night,do you know where your Hillary supporters are? In Rock Hill at our Amazing Phone bank! Come join!HillaryforSC #SemST"
casually hang in ' with hillary clinton on a conference call while taking a break at # a cu hoi #,FAVOR,2069,Casually hangin' with @HillaryClinton on a conference call while taking a break at #ACUHOI. #SemST
our queen city is currently infested with out of state plate priuses driven by millennials with hillary bumper stickers # mh t #,AGAINST,2070,Our Queen City is currently infested w/ out-of-state plate Priuses driven by millennials w/ Hillary bumper stickers. #MHT #SemST
gwen being a good leader and training a new volunteer in rock hill ! # fellows sc # # hillary for sc #,FAVOR,2071,Gwen being a good leader and training a new volunteer in rock hill.! #FellowsSC #HillaryForSC #SemST
# democrat 2014 slogans # why work ? when you can vote democrat twice ! # t cot #,AGAINST,2072,"#DemocRAT2014Slogans: ""Why work? When you can VOTE DemocRAT - twice!"" #tcot #SemST"
hillary clinton yes i can and will,FAVOR,2073,@HillaryClinton Yes I can and will. #SemST
hillary clinton yes ! i am chipping in 5 because we have faith in you,FAVOR,2074,@HillaryClinton Yes! I am chipping in 5$ because we have faith in you. #SemST
andrea tan taros 3 coffee sp lez what the f k ? this just keeps getting crazier !,NONE,2075,@AndreaTantaros @3coffeesplez WTF? This just keeps getting crazier! #SemST
"apparently , bernie sanders fans do n't like to see hillary 's name even implied # she who shall not be named because she s winning #",FAVOR,2076,"Apparently, @BernieSanders fans don't like to see Hillary's name even implied.  #SheWhoShallNotBeNamedBecauseShesWinning #SemST"
fantastic emmet county them meeting tonight in esther ville glad to meet some hillary clinton supporters !,FAVOR,2077,Fantastic Emmet County Dem meeting tonight in Estherville. Glad to meet some @HillaryClinton supporters! #SemST
"gay rights are human rights , and human rights are # gay rights # hillary clinton # hillary for america #",FAVOR,2078,"Gay Rights are Human Rights, and Human Rights are #GayRights - @HillaryClinton #HillaryForAmerica #SemST"
i think it 's funny people think bernie can take on hillary and bill,FAVOR,2079,I think it's funny people think Bernie can take on Hillary and Bill #SemST
as much as bernie sanders 's poll numbers have jumped i still have hillary winning the them nomination,FAVOR,2080,As much as @BernieSanders's poll numbers have jumped I still have Hillary winning the Dem. nomination. #SemST
phil glutting mega dreamin thank you so much for rt and favorite ! ! ! # wake up america # # rubio 2016 # # cruz 2016 #,AGAINST,2081,@PhilGlutting @megadreamin Thank you so much for RT and FAV!!! #WakeUpAmerica #Rubio2016 #Cruz2016 #SemST
marco rubio will not let our enemies take advantage of us like obama is doing hillary will do ! team marco # new american century #,AGAINST,2082,@marcorubio will not let our enemies take advantage of us like Obama is doing & Hillary will do! @TeamMarco #NewAmericanCentury #SemST
just think how many emails hillary clinton can delete with today 's # leap second #,AGAINST,2083,Just think how many emails Hillary Clinton can delete with today's #leapsecond #SemST
the kind of gov that liberals promise you can only be achieved and sustained with a conservative government # heatwave # # t cot #,AGAINST,2084,The kind of Gov that Liberals promise you can only be achieved and sustained with a Conservative Government.   #HeatWave #tcot #SemST
time n out is there anything about the clinton that is not fraudulent ?,AGAINST,2085,@TIMENOUT Is there anything about the Clintons that is not fraudulent? #SemST
hillary clinton since trickle down economics has failed when was the last time a poor person created jobs ?,AGAINST,2086,@HillaryClinton > since trickle down economics has failed when was the last time a poor person created jobs? #SemST
pete fr t that woman is so corrupt she ca n't even have a truthful thought,AGAINST,2087,@petefrt That woman is so corrupt she can't even have a truthful thought. #SemST
it 's official every single # gop # member is now a candidate for # potus # who needs # leadership # when you have a # soapbox # ?,AGAINST,2088,It's official. Every single #GOP member is now a candidate for #POTUS. Who needs #leadership when you have a #soapbox? #SemST
so glad chris christie has announced his candidacy fits right in with all the other qualifies republicans on the list,AGAINST,2089,"So glad @ChrisChristie has announced his candidacy - fits right in with all the other ""qualifies"" republicans on the list. #SemST"
"hillary claims to be a champion of the middle class , but rand paul tax plan cuts the fica tax , benefiting the middle class",AGAINST,2090,"Hillary claims to be a ""champion"" of the middle class, but @RandPaul tax plan cuts the FICA tax, benefiting the middle class. #SemST"
it is offensive when the mexican flag flies on us soil california state capital # love wins # # univision # # fox news # # donald trump #,AGAINST,2091,It is offensive when the mexican flag flies on US soil. California state capital. #Lovewins #univision #foxnews #DonaldTrump #SemST
can anyone name the jobs # hillary clinton # has been responsible for creating even her security is an entitlement,AGAINST,2092,Can anyone name the jobs #HillaryClinton has been responsible for creating.. Even her security is an entitlement... #SemST
"leah r 77 dr marty fox with continued # obama # 's the democrats administrator policymaking , # usa # will become # greece # ! # wake up america # # Nice job #",AGAINST,2093,"@LeahR77 @DrMartyFox > With continued #Obama's & @TheDemocrats Admin policymaking, #USA will become #Greece! #WakeUpAmerica #NJ #SemST"
john podest a hillary clinton awesome every true chef needs this go hillary,AGAINST,2094,@johnpodesta @HillaryClinton awesome every true chef needs this.. Go Hillary #SemST
correct record is quite obsessed with emails and transparency why did hillary clinton destroy her emails ? # clinton email #,AGAINST,2095,@CorrectRecord is quite obsessed with emails and transparency. Why did Hillary Clinton destroy her emails? #clintonemail #SemST
logan rtw i agree with her previous stance and i'm sure she still believes in what was said before,AGAINST,2096,@Logan_RTW I agree with her previous stance; and I'm sure she still believes in what was said before. #SemST
hillary clinton hah a hah a how much are you going to charge them ! ! ! ! # no hillary 2016 #,AGAINST,2097,@HillaryClinton Hahahaha how much are you going to charge them!!!! #NoHillary2016 #SemST
# ask bobby # do you think # hillary clinton # has turned over all of those emails on her private server she destroyed !,AGAINST,2098,#AskBobby Do you think #HillaryClinton has turned over all of those emails on her private server she destroyed! #SemST
fox news we just have to hang in there long enough that this idiot does n't completely destroy the country,AGAINST,2099,@FoxNews we just have to hang in there long enough that this idiot doesn't completely destroy the country #SemST
# ask bobby # would you blame an obscure film maker for the death of # us ambassador # in # benghazi # like,AGAINST,2100,#AskBobby would you blame an obscure film maker for the death of #USAmbassador in #Benghazi like #SemST
i feel confident that hillary clinton will win in 2016,AGAINST,2101,I feel confident that @HillaryClinton will win  in 2016. #SemST
"asp haul t angel 13 afterall , they 're just a poor black family trying to pay the bills ! c roussel le # why im not voting for hillary # # t cot #",AGAINST,2102,"@asphaultangel13 Afterall, they're just a poor black family trying to pay the bills!  @crousselle #WhyImNotVotingForHillary #TCOT #SemST"
great day in emmet s burg meeting with # hillary clinton # supporters and learning more about important issues in palo alto county,AGAINST,2103,Great day in Emmetsburg meeting with #HillaryClinton supporters and learning more about important issues in Palo Alto county #SemST
"is a eric holder making 7 figures in the financial industry he protected from prosecution , yet ? why do libs love 1 ers ?",AGAINST,2104,"Is a Eric Holder making 7 figures in the financial industry he protected from prosecution, yet?  Why do Libs love 1%ers?  #SemST"
fashion news hillary has a new clothing line coming out called flip flops are us # t cot # # benghazi #,AGAINST,2105,Fashion News: Hillary has a new clothing line coming out called Flip Flops R US   #tcot #Benghazi #SemST
jami usa i'm just hoping we do n't have to resurrect the no hate for hillary 's second term,AGAINST,2106,@Jami_USA I'm just hoping we don't have to resurrect the no H8 for Hillary's second term. #SemST
you missouri at kc got chelsea cause hills cost too much chel s could arrive with mom no extra charge hillary clinton,AGAINST,2107,U Missouri at KC got Chelsea caus Hils cost too much. Chels could arrive w/ mom - no xtra charge. @HillaryClinton #SemST
gov christie ca n't even run Nice job and wants to be president ? i 'd vote for him before hillary clinton,AGAINST,2108,@GovChristie can't even run NJ and wants to be president? I'd vote for him before @HillaryClinton #SemST
"rt hillary haiku s # ready # because one day girls will say i want to be president , too # ready for hillary # # haiku #",AGAINST,2109,"RT @HillaryHaikus: #Ready because one day girls will say: I want to be President, too.  #ReadyForHillary #haiku #SemST"
ph x ken shocked she did n't burst into angry comments ! # wake up america # # make america great again #,AGAINST,2110,@PhxKen Shocked she didn't burst into flames! #WakeUpAmerica #makeAmericaGreatAgain #SemST
so adam park home n ko met olivia wilde there are n't enough words to describe my envy ha,AGAINST,2111,so @AdamParkhomenko met @oliviawilde . there aren't enough words to describe my envy haha #SemST
robin 45208 c 4 constitution thank you so much for Real time strategy ! ! ! # wake up america #,AGAINST,2112,@robin45208 @C4Constitution Thank you so much for RTs!!! #WakeUpAmerica  #SemST
republican donors have numerous candidates to put their money on dem basically have one we 're going to get killed financially,AGAINST,2113,Republican donors have numerous candidates to put their money on. Dems basically have one. We're gonna get killed financially. #SemST
can david corn dc help cuckold conservatives win in 2016 ! more cuckold ry please ! # christie 2016 # # donald trump # # unite blue # # p2 #,AGAINST,2114,Can @DavidCornDC help Cuckold Conservatives win in 2016!  More cuckoldry please!  #Christie2016 #DonaldTrump #UniteBlue #p2 #SemST
chris christie for president ? hah a hah aha ! i do n't think so ! hillary clinton # clinton # # hilary #,AGAINST,2115,Chris Christie for President? HAHAHAHAHA!  I don't think so!  @HillaryClinton #Clinton #Hilary #SemST
meg yn kelly hah a hah a combed through emails ! ! ! bunch of scumbags ! ! ! # no hillary 2016 #,AGAINST,2116,@megynkelly Hahahaha combed through emails!!! Bunch of scumbags!!! #NoHillary2016 #SemST
loved talking with yvette today about education and women 's voices in politics ca n't wait to see her on caucus day ! # fellows i a #,AGAINST,2117,Loved talking with Yvette today about education and women's voices in politics. Can't wait to see her on caucus day! #FellowsIA #SemST
# benghazi # wait did i say thank god ? voters ? sorry ! ! mt ! ! i meant thank goodness ! no offense intended ! # ## t cot #,AGAINST,2118,"#BENGHAZI WAIT DID I SAY ""THANK GOD?"" VOTERS? SRY!! MT!! I MEANT ""THANK GOODNESS!"" NO OFFENSE INTENDED! ##tcot #SemST"
pike ster 45 exactly what i do n't want to see happen in america,AGAINST,2119,@pikester45 Exactly what I don't want to see happen in America. #SemST
"lawrence the last word there is no enthusiasm gap , mr lawrence ! the hrc super vols j w 4 hillary kim freder i # hillary men #",AGAINST,2120,"@Lawrence @TheLastWord There is no enthusiasm gap, Mr. Lawrence!    -@TheHRCSuperVols   @JW4Hillary @kimfrederi #Hillarymen #SemST"
hl llar y toni for as m hillary for prez obama 's third term and that 's the last thing we need ! !,AGAINST,2121,@HlLLARY @ToniforAsm Hillary for Prez = Obama's third term and that's the last thing we need!! #SemST
business insider one thing that 's painful is the mindless minutiae her strap hanging cling ons force her to endure # human #,AGAINST,2122,@businessinsider One thing that's painful is the mindless minutiae her strap hanging cling-ons force her to endure. #huma #SemST
the guy in the multicolored shirt looks chi as fuck,AGAINST,2123,The guy in the multicolored shirt looks chi as fuck. #SemST
insurgent what will happen if hillary becomes dictator in chief,AGAINST,2124,Insurgent. What will happen if Hillary becomes dictator in chief. #SemST
how can we expect you to make good financial decisions for the us if you ca n't manage your own multimillion salary so your not broke,AGAINST,2125,How can we expect u to make good financial decisions for the US if u can't manage ur own multimillion $ salary so ur not broke #SemST
"liars never win hillary clinton shhh , go get me an iced tea",AGAINST,2126,"@liars_never_win @HillaryClinton shhh, go get me an iced tea..... #SemST"
fox news gov christie hillary clinton actually she should be disqualified from running ! how many scams and ethics problems now ?,AGAINST,2127,@FoxNews @GovChristie @HillaryClinton Actually she should be disqualified from running!How many scams and ethics problems now? #SemST
# christie 2016 # you ca n't claim # bridge gate # was n't your fault when you were the man behind the wheel # gop # # tea party # # t cot # # them #,AGAINST,2128,#Christie2016 you can't claim #Bridgegate wasn't your fault when you were the man behind the wheel. #GOP  #TeaParty #TCOT #DEM #SemST
