Tweet,Stance,Index,Original Tweet
"with hillary 's lead over sanders narrowing , how long before bernie is accused of misogyny ? # t cot #",AGAINST,1320,"With Hillary's lead over Sanders narrowing, how long before Bernie is accused of misogyny?  #tcot #SemST"
those good vl be s what the f k what about single fathers,AGAINST,1321,@THOSEGOODVlBES wtf what about single fathers #SemST
"meritocracy is only oppressive against the incompetent if you believe it 's sexist , you are the sexist one # the real kind #",AGAINST,1322,"Meritocracy is only oppressive against the incompetent - if you believe it's sexist, YOU are the sexist one #therealkind #SemST"
it 's not just # matildas # that get paid less than their male counterparts it 's all women 's sports and in fact all women,FAVOR,1323,It's not just #Matildas that get paid less than their male counterparts... It's all women's sports- and in fact all women #SemST
hate when girls turn into bitches because a guy tells them they look good without make up thats a compliment ? ! ! ? ? ! ? ? ? ?,AGAINST,1324,Hate when girls turn into bitches because a guy tells them they look good without make up... THATS A COMPLIMENT ?!!??!???? #SemST
aimless the friend of my enemy is my pizza delivery guy # vegans # # blessed #,NONE,1325,@_aimless the friend of my enemy is my pizza delivery guy. #vegans #blessed #SemST
anti # gamer gate # people who say good game is about zoe quinn are defending domestic abuse # not your shield # # women against fem in is #,AGAINST,1326,"Anti-#gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse.   #NotYourShield #WomenAgainstFeminis... #SemST"
i'm glad i was able to raise my kids and a time when my educated mothering decisions for my family were not vilified # non vax x er here #,AGAINST,1327,I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. #nonvaxxerhere #SemST
the problem with liberals ' tolerance is that it is only extended to those who agree with them # t cot #,NONE,1328,The problem with liberals' tolerance is that it is only extended to those who agree with them #tcot #SemST
feminists spread mis an dry always try two create gender conflicts # feminism is cruelty # # dont man c rim in ate #,AGAINST,1329,Feminists spread misandry. Always try two  create gender conflicts.   #FeminismIsCruelty #dontmancriminate #SemST
the meaning of peace is the absence of opposition to socialism # gamer gate #,NONE,1330,The meaning of peace is the absence of opposition to socialism. #GamerGate #SemST
recenter your world be the captain of your ship the author of your life story,NONE,1331,Recenter your world. Be the captain of your ship. The author of your life story. #SemST
i should n't have to be holding a man 's hand to be left alone on the street # catcalling # # street harassment # # equality #,FAVOR,1332,I shouldn't have to be holding a man's hand to be left alone on the street.  #catcalling #streetharassment #equality #SemST
keep the fight going for justice in all our communities # lgbt rights # # black lives matter # # justice for muslims # # hispanic girls united #,NONE,1333,Keep the fight going for justice in all our communities #LGBTRights #BlackLivesMatter #JusticeForMuslims #HispanicGirlsUnited #SemST
ricky vaughn 99 why is it called history and not herstory ? !,FAVOR,1334,@Ricky_Vaughn99  Why is it called HIStory and not HERstory ?!   #SemST
it 's funny how the # government # wants to fix the # gay # problems but what about the straight people problems,NONE,1335,It's funny how the #government wants to fix the #gay problems but what about the straight people problems #SemST
mother and i were laughed at by first graders because mother threw a bug on me and we both screamed and ran away # strongwomen #,NONE,1336,Mother and I were laughed at by first graders because mother threw a bug on me and we both screamed and ran away #strongwomen #SemST
"gloria steinem said , women are not going to be equal outside the home until men are equal in it do you agree ? # anti feminism #",AGAINST,1337,".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? #antifeminism #SemST"
nate e 909 victoria a bii no abi going to get married to a rich white guy and going to give me half of the money when they 're divorced,NONE,1338,@Natee909 @victoria_abii nah abi gonna get married to a rich white guy and gonna give me half of the money when they're divorced #SemST
"cameron green 22 young man , stop wearing your sister 's clothes and makeup you look ridiculous # spank a feminist #",AGAINST,1339,"@camerongreen22 Young man, stop wearing your sister's clothes and makeup. You look ridiculous. #SpankAFeminist #SemST"
now let 's raise the pay for females and make it equal to what men get payed # ea quality #,FAVOR,1340,now let's raise the pay for females and make it equal to what men get payed #EAQUALITY #SemST
come back printer adam nick nick victory monk feminists want special right not equal right do n't b a feminist # feminist cruelty #,AGAINST,1341,@CB_Printer @adamnick_nick @victorymonk feminists want special right not equal right. Don't b a feminist #feministcruelty #SemST
"pro life action nope , no more adultery now than 100 years ago or 600 years ago sorry facts do n't fit your narrative # prochoice #",NONE,1342,"@ProLifeAction nope, no more adultery now than 100 years ago or 600 years ago. Sorry facts don't fit your narrative. #prochoice #SemST"
"curly chloe psst , it ca n't get anymore equal so now it is a joke ! # spank a feminist # # dont man c rim in ate # # feminist #",AGAINST,1343,"@CurlyChloe_ psst, it can't get anymore equal so....now it is a joke!  #SpankAFeminist  #dontmancriminate  #feminist #SemST"
occupy court family court is not a court it is inquisition # f emi nazis #,AGAINST,1344,@OccupyCourt Family Court is not a court. It is INQUISITION. #FEMINAZIS #SemST
"men in is t tweet why do white women pretend to any black , lies abo it dad family instead going to the mental hospital ?",NONE,1345,"@MeninistTweet why do white women pretend to ne black, lies aboit dad & family instead going to the mental hospital? #SemST"
"after a great day for us equality , i think of the girls who pose with dan bil z eri an setting female equality back 40 yr # gay marriage #",FAVOR,1346,"After a gr8 day for US equality, I think of the girls who pose with @DanBilzerian; setting female equality back 40yr #gaymarriage #SemST"
"arr is to t lee thank you , # progressive # minded pursuers of familial and societal dystopia # democrats # # liberals #",NONE,1347,"@arristotlee Thank you, #progressive-minded pursuers of familial and societal Dystopia. #Democrats #Liberals #SemST"
Instant Message a strong independent black woman who do n't need no daddy # laughing out loud # # girl power #,FAVOR,1348,im a strong independent black woman who don't need no daddy #lol #girlpower #SemST
i think if australia had a female pm and female majority mps # marriage e quail it y # would be legal here now # a us pol #,FAVOR,1349,I think if Australia had a female PM n female majority MPs #MarriageEquaility would be legal here now #auspol #SemST
charlotte church interviewing pussy riot at # glas to 2015 # # fuck yeah glas to #,NONE,1350,Charlotte Church interviewing Pussy Riot at #Glasto2015 #fuckyeahglasto #SemST
congratulations to america for overcoming 1 battle for # equality # now let 's have women all races treated equally # all lives matter #,FAVOR,1351,Congratulations to America for overcoming 1 battle for #equality. Now let's have women&all races treated equally #AllLivesMatter #SemST
lucy palm reports i do n't need feminism because i am pretty,AGAINST,1352,@lucypalmreports I don't need feminism because I am pretty #SemST
"ca n't win for trying on h 1 z 1 game either trying too hard for help or only winning because of the guys seriously , f off",NONE,1353,"Can't win for trying on @H1Z1game. Either ""trying too hard for help"" or ""only winning because of the guys."" Seriously, F off. #SemST"
i need feminism because i ca n't walk three blocks without getting cat called and a man asking me to get in his car,FAVOR,1354,I need feminism because I can't walk three blocks without getting cat called and a man asking me to get in his car . #SemST
wow why is gay marriage legal but lesbian marriage is n't ? ! what the fuck potus fix this now,NONE,1355,WOW.  Why is gay marriage legal but LESBIAN marriage isn't?!  WHAT THE FUCK @POTUS FIX THIS NOW #SemST
feminism is built on hatred nothing to do with equality or any other humanitarian grounds # denial of normal ' t man c rim in ate,AGAINST,1356,Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds #Don'tMancriminate #SemST
70 kha scroll in we ca n't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures,NONE,1357,@70kha @scroll_in We can't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures.  #SemST
# feminists # calling other people bad names wo n't turn them into feminists you 're shooting yourselves in the foot # sexism # # antis j w #,AGAINST,1358,#Feminists: calling other people bad names won't turn them into feminists.You're shooting yourselves in the foot. #sexism #antiSJW #SemST
friendly reminder that the gender pay gap is a myth,AGAINST,1359,"Friendly reminder that the ""Gender Pay Gap"" is a myth. #SemST"
ruth blane an avg joe rt ruth blane ruth blane ruth blane ruth blane reverse dowry rt manoj mane take this ! ! # f emi nazi # # sc #,AGAINST,1360,Ruth_Blane: _AnAvgJoe_: RT Ruth_Blane: Ruth_Blane: Ruth_Blane: Ruth_Blane: ReverseDowry: RT manojmane: Take this !! #Feminazi #sc... #SemST
an avg joe rt ruth blane ban salsa tnam rt ruth blane reverse dowry rt ruth blane manoj mane take this ! ! # f emi nazi # # scrap 498 a #,AGAINST,1361,_AnAvgJoe_: RT Ruth_Blane: BansalSatnam: RT Ruth_Blane: ReverseDowry: RT Ruth_Blane: manojmane: Take this !! #Feminazi #scrap498a... #SemST
rt kenny warner look for our latest indiegogo campaign coming out soon to help turn young girls into great leaders # womens rights #,FAVOR,1362,RT @KennyWarner: Look for our latest indiegogo campaign coming out soon to help turn young girls into great leaders. #womensrights #SemST
geli jk is my hat is seriously off to all those who made beijing such a breakthrough we do n't say thank you enough ! # womens rights #,FAVOR,1363,@gelijkis my hat is seriously off to all those who made Beijing such a breakthrough. We don't say thank you enough! #womensrights #SemST
rt mr kr usa der attorney b hart i times now ndtv a bp news tv this is a typical example of # mis an dry # and # scrap 498 a # # 498 a # # fake cases #,NONE,1364,RT @mrkrusader: @attorneybharti @TimesNow @ndtv @abpnewstv this is a typical example of #misandry and #Scrap498a #498a #fakecases... #SemST
it 's not about making women stronger women are already strong it 's about changing the way the world perceives that strength !,FAVOR,1365,It's not about making women stronger. Women are already strong. It's about changing the way the world perceives that strength ! #SemST
"even if i did n't love taylor swift 13 's music , i 'd still be a fan she 's a brilliant young woman",NONE,1366,"Even if I didn't love @taylorswift13's music, I'd still be a fan. She's a brilliant young woman. #SemST"
the single biggest stimulus the economy can have is equal pay gloria steinem # al aac 15 #,FAVOR,1367,The single biggest stimulus the economy can have is equal pay. - Gloria Steinem #alaac15 #SemST
pop quiz whats the greatest fear of the oppressor ? # human rights # # black lives matter #,NONE,1368,Pop quiz: Whats the greatest fear of the oppressor? #humanrights #BlackLivesMatter #SemST
jay alessandra yeah ! i do n't need feminism as i like it when my boyfriend chips in on food shops also i am too pretty ob vs,AGAINST,1369,@JayAlessandra yeah! I don't need feminism as I like it when my boyfriend chips in on food shops.Also I am too pretty.obvs #SemST
i do n't buy a dress that i ca n't completely zip up and fasten on my own,NONE,1370,I don't buy a dress that I can't completely zip up and fasten on my own. #SemST
"d foxtrot 15 feminism is lies so labeling w omne ? oh my God sexism ! labeling men ? well , most men are like that , so",AGAINST,1371,"@DFoxtrot15 @FeminismIsLies so labeling womne? OMG SEXISM! labeling men? well, most men are like that, so... #SemST"
men want women to take their name in marriage for male pride because female pride does n't matter # gender equality #,FAVOR,1372,Men want women to take their name in marriage for male pride. Because female pride doesn't matter. #genderequality #SemST
i think it 's okay for a woman to take a mans name if she wants to # gender equality #,FAVOR,1373,I think it's okay for a woman to take a mans name if she wants to. #genderequality #SemST
if we have equality women would n't be expected to submit to the traditions of marriage # gender equality #,FAVOR,1374,"If we have equality women wouldn't be expected to submit to the ""traditions"" of marriage. #genderequality #SemST"
"watch colors code red now it shows how a newly wedded wife con 's the family , con bride # colors # # scrap 498 a #",NONE,1375,"Watch colors code red now. It shows how a newly wedded wife con's the family. ,""con bride"" #colors #scrap498a #SemST"
down voting my youtube videos is hateful and sexist ! # gamer gate # # fem fr eq # # radical bytes # # videogame # # gaming #,FAVOR,1376,Downvoting my youtube videos is hateful and sexist! #gamergate #femfreq #radicalbytes #videogame #gaming #SemST
tumblr made me slightly trans phobic and misogynistic # tumblr #,NONE,1377,Tumblr made me slightly transphobic and misogynistic. #Tumblr #SemST
womens power hub alessandro cynic the fact you asked someone you blocked if they were now happy # spank a feminist #,AGAINST,1378,@WomensPowerHub @AlessandroCynic the fact you asked someone you blocked If they were now happy.....#SpankAFeminist #SemST
i don need white pri village d men coming up to me telling me my beliefs and fashion are unacceptable # furry # # feminist #,FAVOR,1379,I dont need white privillaged men coming up to me telling me my beliefs and fashion are unacceptable #furry #Feminist #SemST
tesco tesco media tesco food disgusted to see you were selling dvds of ' fifty shades of grey in your chillingham road branch,NONE,1380,@Tesco @TescoMedia @TescoFood Disgusted to see you were selling DVDs of 'Fifty Shades of Grey in your Chillingham Road branch #SemST
sass unicorn laughing out loud ! young male children for,NONE,1381,@sass_unicorn lol! Young male children for #SemST
communists can relate to how we feel # communist # # faith # # karl marx #,NONE,1382,Communists can relate to how we feel. #communist #faith #karlmarx #SemST
rt lee xxx w so # spank a feminist # is sooooo horrible but # kill all men # is perfectly fine ! i see how it is ! !,AGAINST,1383,RT @LeexxxW: So #SpankAFeminist is sooooo horrible but #killallmen is perfectly fine ! I see how it is!! #SemST
last week a man made a you turn and drove the wrong way on a one way street to tell me about my body # catcalling # # street harassment #,FAVOR,1384,Last week a man made a U turn and drove the wrong way on a one way street to tell me about my body.  #catcalling #streetharassment #SemST
i brace myself for the onslaught anytime i walk by any man on the street # catcalling # # street harassment # # equality # # sexism #,FAVOR,1385,I brace myself for the onslaught anytime I walk by any man on the street.  #catcalling #streetharassment #equality #sexism #SemST
sehr i time seems to be turning into let 's get my dad woke # race politics # # able is m # # ramadan #,NONE,1386,Sehri time seems to be turning into let's get my dad woke. #racepolitics #ableism #Ramadan #SemST
one gay one straight one male one female one friendship # equality # # friends #,NONE,1387,One gay one straight. one male One female. One friendship. #Equality #Friends #SemST
"what a great accomplishment # marriage equality # , too bad it still sucks to be black or a woman in america # racism # # truth bomb #",FAVOR,1388,"What a great accomplishment #marriageequality , too bad it still sucks to be black or a woman in America. #racism #truthbomb #SemST"
"fd gh tp 54 lem a ign kung fu man 316 as i said , most friends i made of sex appeal to me , but i do what i must , for",NONE,1389,"@fdGhtP54 @_Lemaign @kungfuman316 as I said, most friends I made of sex appeal to me, but I do what I must, FOR #SemST"
i need feminism because broken idea logie s need defending just as much as functioning ones # crying already # # death note #,FAVOR,1390,I need feminism because broken idealogies need defending just as much as functioning ones. #cryingalready #DeathNote #SemST
the cutting and mutilation of my and my daughters ' genitals is an expression of my,FAVOR,1391,The cutting and mutilation of my and my daughters' genitals is an expression of my #SemST
rt vivienne den ue bitter gourd the mary sue thank you ! my game is going to knock your socks off ! # female protagonist # # gamers unite # # in #,FAVOR,1392,RT VivienneDenue: bittergourd TheMarySue thank you! My game is going to knock your socks off! #femaleprotagonist #gamersunite #in... #SemST
"son , you ca n't slut shame a female for having nudes and jerk off to the same nudes at night you Artificial Intelligence n't right # shaking my head #",FAVOR,1393,"son, you can't slut shame a female for having nudes and jerk off to the same nudes at night. you ain't right. #smh #SemST"
"i hate feminism , give me a reason why i should n't # feminist # # not all men # # he for she #",AGAINST,1394,"I hate feminism, give me a reason why I shouldn't. #feminist #notallmen #HeForShe #SemST"
i do not wish for # women # to have power over # men # but over themselves # milan # # knock knock # # pak # army # pti family #,FAVOR,1395,I do not wish for #Women to have power over #Men but over themselves. #Milan #KnockKnock #PAK_Army #PTIFamily #SemST
so now i'm sexist for saying that if a women ca n't deal with a bad joke she 's going to suffer when it comes to adv math,AGAINST,1396,So now I'm sexist for saying that if a women can't deal with a bad joke she's going to suffer when it comes to adv maths  #SemST
great to see singer turned activist charlotte church on the stage to interview pussy rr riot # glastonbury # # glas to # # charlotte church #,FAVOR,1397,Great to see singer turned activist @charlottechurch on the stage to interview @pussyrrriot #Glastonbury #glasto #charlottechurch #SemST
staying silent after being raped so as not to get charged with adultery is an expression of my,FAVOR,1398,Staying silent after being raped so as not to get charged with adultery is an expression of my #SemST
"those fucking feminists sir tim hunt was fired over lies following his joke , he praised women in science",AGAINST,1399,"Those fucking feminists...   Sir Tim Hunt was fired over lies. Following his joke, he praised women in science.   #SemST"
dear feminist supporters people like you with your endless concessions to feminists just prevent their accountability,AGAINST,1400,DEAR FEMINIST SUPPORTERS People like you with your endless concessions to feminists just prevent their accountability. #SemST
dear feminists the evidence of your closeted hate is your refusal to address man hate in feminism # gamer gate #,AGAINST,1401,DEAR FEMINISTS  The evidence of your closeted hate is your refusal to address man-hate in feminism.   #GamerGate #SemST
feminism is a fashionable form of narcissism because personal trauma personal retribution is what drives feminists,AGAINST,1402,Feminism is a fashionable form of narcissism because personal trauma & personal retribution is what drives feminists. #SemST
"dear feminists give a complete version of feminism , not the dictionary definition or what ? no man hate ? # gamer gate #",AGAINST,1403,"DEAR FEMINISTS  Give a complete version of feminism, not the dictionary definition. Or what? No man-hate?  #GamerGate #SemST"
the responsibilities feminism admits are as ornamental as the intelligence of the average feminist # only rights #,AGAINST,1404,The responsibilities Feminism admits are as ornamental as the intelligence of the average feminist. #OnlyRights #SemST
a strong feminist on twitter is measured by how much she can type without thinking first ( then delete ) # gamer gate #,AGAINST,1405,"A ""Strong Feminist"" on Twitter is measured by how much she can type without thinking first. (then delete) #GamerGate #SemST"
the best way to spot religions is to see how often they get offended by ideas cr tic is m feminism ranks very high,AGAINST,1406,The best way to spot religions is to see how often they get offended by ideas & crticism. Feminism ranks very high. #SemST
if feminists were honest i know men do n't have the right kind of thoughts # gamer gate #,AGAINST,1407,"IF FEMINISTS WERE HONEST   ""I know men don't have the right kind of thoughts.""   #GamerGate #SemST"
ceos apologizing to feminists pressure only awards feminism with its sought after intellectual immunity # gamer gate #,AGAINST,1408,CEOs apologizing to feminists pressure only awards Feminism with its sought-after intellectual immunity. #GamerGate #SemST
"you are not penetrating our vaginas , we , we are engulfing your penises ! # inside amy schumer #",FAVOR,1409,"You are not penetrating our vaginas, we,  WE ARE ENGULFING YOUR PENISES!  #insideamyschumer #SemST"
"old , insecure females forcing hatred of men on a younger generation of women",AGAINST,1410,"Old, insecure females forcing hatred of men on a younger generation of women #SemST"
e strobel rs mccain insta pundit ch sommers cathy young 63 ashes chow mens rights rdt anne e liz 1 that 's right all sex is rape,NONE,1411,@E__Strobel @rsmccain @instapundit @CHSommers @CathyYoung63 @AsheSchow @mensrightsrdt @Anneeliz1 That's right. All sex is rape. #SemST
"like , feminism is n't just about ' gender ' it 's about so much more than that you ignorant toad",FAVOR,1412,"Like, feminism isn't just about 'gender' it's about so much more than that you ignorant toad. #SemST"
"faze nik an d zn costa why is men in front of women , you misogynistic pig",FAVOR,1413,"@FaZeNikan @dznCosta why is men in front of women, you misogynistic pig #SemST"
just watched mad max fury road amazing ! everything ! and as a woman watching this film amazed # mad max fury road #,NONE,1414,Just watched Mad Max: Fury Road.  Amazing! Everything! And as a woman watching this film... Amazed. #MadMaxFuryRoad #SemST
video games are a form of art censorship would be comparable to practices by fascist germany during wwii # gamer gate #,NONE,1415,Video games are a form of art. Censorship would be comparable to practices by fascist Germany during WWII. #GamerGate #SemST
"my feminist heart is so angry right now , wish i could scream my hate for inequality right now at the top of my lungs",FAVOR,1416,"My feminist heart is so angry right now, wish I could scream my hate for inequality right now. At the top of my lungs. #SemST"
"and no fe mask ank s , your gender studies degree is n't as valuable as a is t e am degree",AGAINST,1417,"And no femaskanks, your gender studies degree isn't as valuable as a S.T.E.M degree.... #SemST"
sil vi u major your tweet has made it to the cast of to wie mate,NONE,1418,@SilviuMajor your tweet has made it to the cast of towie mate #SemST
wow fern e mccann you are beautiful even make up free ! # girl power #,FAVOR,1419,Wow @fernemccann  you are beautiful even make up free! #girlpower #SemST
cosmopolitan uk why does someone not create a female festival celebrating women ? ! surely it 's a no brainer ! # art # # music # # history #,FAVOR,1420,@CosmopolitanUK why does someone not create a female festival celebrating women?! Surely it's a no brainer! #art #music #history #SemST
i have auto correct switched off shaking my head i don't need you Instant Message independent,NONE,1421,i have autocorrect switched off smh i dnt need u im independent #SemST
"rt gamer gate news rt capt haddock 83 ha ha hilarious ! # feminists # de sending on # spank a feminist # like mad harpies , # sj ws # # game #",AGAINST,1422,"RT gamergatenews: RT CaptHaddock83: Ha Ha hilarious! #Feminists desending on #SpankAFeminist like mad harpies, #SJWs #game... #SemST"
"to wie catchup , totally agree with ferne # to wie #",NONE,1423,"Towie catchup, totally agree with ferne #TOWIE #SemST"
trap lord alec bold radicals 10 to realize this is all actually a symbol for,NONE,1424,@TrapLordAlec @Bold_Radicals 10 to realize this is all actually a symbol for #SemST
"if i had a dollar for every # feminist # i 've wanted to kick in the shin , i could retire and shit post on twitter all day",AGAINST,1425,"If I had a dollar for every #Feminist I've wanted to kick in the shin, I could retire and shitpost on twitter all day. #SemST"
marie claire or she 's a grown 21st century woman who may do whatever pleases her ! especially with her fashion and body !,FAVOR,1426,@marieclaire Or...She's a grown 21st century woman who may do whatever pleases her! Especially with her fashion and body!  #SemST
"what do feminists want all humans , male and female , should have equal political , economic and social rights equality",FAVOR,1427,"What do feminists want: All humans, male and female, should have equal political, economic and social rights. Equality. #SemST"
women are not going to be equal outside the home until men are equal in it gloria steinem # women # # men #,FAVOR,1428,Women are not going to be equal outside the home until men are equal in it-- Gloria Steinem  #women #men #SemST
"of course ugly feminists hate sexy porn stars , rhinos hate the fact they they will never be a unicorn # gamer gate #",AGAINST,1429,"Of course ugly feminists hate sexy porn stars, rhinos hate the fact they they will never be a unicorn.  #GamerGate #SemST"
fc kh 8 is the poster child for why identity politics suck,NONE,1430,@FCKH8 is the poster child for why identity politics suck. #SemST
dear anti porn feminists if you 've never eaten popcorn while watching porn you are missing out in life # gamer gate #,AGAINST,1431,DEAR ANTI-PORN FEMINISTS   If you've never eaten popcorn while watching porn you are missing out in life... #GamerGate #SemST
"people say i'm a bit young to be into politics but honestly , i just stand for what i believe in # marriage e quail it y # # coexist #",NONE,1432,"People say I'm a bit young to be into politics. But honestly, I just stand for what I believe in. #MarriageEquaility #coexist #SemST"
history is his story we need her story too !,FAVOR,1433,"History is ""his story;"" we need ""her story"" too! #SemST"
feminists tend to get upset leave comedy clubs because humor is a form of intelligence they lack # gamer gate #,AGAINST,1434,Feminists tend to get upset & leave comedy clubs because humor is a form of intelligence they lack.  #GamerGate  #SemST
to men who make contact with women thinking they are owed a response # patriarchy #,FAVOR,1435,To men who make contact with women thinking they are owed a response #patriarchy #SemST
shhhh ! bayon ethics ca n't you see monika r moore is bragging ? even feminists have the right to be bitches # gamer gate #,FAVOR,1436,Shhhh! @Bayonethics can't you see @monikarmoore is bragging? Even feminists have the right to be bitches... #GamerGate #SemST
penny red do realize that you 've painted all men with the same brush so wilfully ignorant could be used to describe you # fail #,AGAINST,1437,"@PennyRed Do realise that you've painted all ""men"" with the same brush. So ""wilfully ignorant"" could be used to describe you #fail #SemST"
penny red you realize that you have just painted all men with the same brush so wilfully ignorant could describe you ! # fail #,AGAINST,1438,"@PennyRed you realise that you have just painted ""all"" men with the same brush. So ""wilfully ignorant"" could describe you! #fail #SemST"
st a a cy weedy levi the kid 2 alexa a mccune that is true i ca n't compete with you,NONE,1439,@staacy_weedy @levithekid2 @alexaa_Mccune that is true I can't compete with you #SemST
someone should do a # me mini st # frequency video response highlighting the violence against men portrayed in video games,AGAINST,1440,Someone should do a #Meminist Frequency video response highlighting the violence against men portrayed in video games. #SemST
funny how it 's not misogyny or objectification when feminists completely erase female agency to make an argument i roy na,AGAINST,1441,Funny how it's not misogyny or objectification when feminists completely erase female agency to make an argument. @IroynA #SemST
ay mie louise 1995 ' look we can discuss sexism in survival situations when i get back ' # jurassic world #,NONE,1442,@AymieLouise1995 'look we can discuss sexism in survival situations when I get back' #jurassicworld #SemST
"dear 80 percent of women you do n't think like us hence you are scum love , jezebel # gamer gate #",AGAINST,1443,"Dear 80 percent of women: you don't think like us hence you are scum. - Love, @Jezebel #GamerGate #SemST"
parnassus books 1 any chance que sara is era will come to nashville to discuss # diet land # could n't put that deliciousness down ! # plum #,NONE,1444,@ParnassusBooks1 any chance @QueSaraiSera will come to Nashville to discuss #Dietland. Couldn't put that deliciousness down! #plum #SemST
at the wgs s discussion forum at # al aac 15 # love these librarians ! # fuck yeah librarians #,NONE,1445,At the WGSS Discussion Forum at #alaac15. Love these librarians! #fuckyeahlibrarians #SemST
"rt emil a as lund dear third wave feminists i hate you , not women get your definitions straight # gamer gate # # slippery slope # # not yo #",AGAINST,1446,"RT EmilAaslund: Dear third wave feminists: I hate you, not women. Get your definitions straight. #GamerGate #slipperyslope #NotYo... #SemST"
"goldstein is the # san francisco # city archivist , she asks where are the women in the history of our city ? # al aac 15 # # archives #",FAVOR,1447,"Goldstein is the #SanFrancisco City Archivist, she asks ""Where are the women in the history of our city?"" #alaac15 #archives #SemST"
staying well informed on sexual violence in the news is important yet often leaves me ranting at screen # rape culture #,FAVOR,1448,Staying well informed on sexual violence in the news is important yet often leaves me ranting at screen. #rapeculture #SemST
i wish laura croft would undress more so i could bitch about it # fem fr eq #,AGAINST,1449,I wish Laura croft would undress more so I could Bitch about it. #FemFreq #SemST
"i have seen feminists disagree by saying shut up aside from simple manners , this treatment of others is befuddling liz furl",AGAINST,1450,"I have seen feminists disagree by saying ""shut up."" Aside from simple manners, this treatment of others is befuddling. ~ @lizfurl. #SemST"
feminist outrage over american girls being recruited by isis ? zero,AGAINST,1451,Feminist outrage over American girls being recruited by ISIS? Zero. #SemST
or maybe i'm just cross because i'm hungry hmmmm,NONE,1452,Or maybe I'm just cross because I'm hungry... hmmmm #SemST
it is cancer fat tush categorizing homelessness as a job,NONE,1453,"@it_is_cancer @fat_tush categorizing homelessness as a ""job"". #SemST"
# signs you re in the usa # you are attacked by feminists who labels you the patriarchy for cooking sunny side up eggs,AGAINST,1454,#SignsYoureInTheUSA You are attacked by feminists who labels you the patriarchy for cooking sunny side up eggs  #SemST
feminists be like don ' judge a book by its cover ! unless the cover is a straight white male,AGAINST,1455,feminists be like: don' judge a book by its cover! unless the cover is a straight white male. #SemST
how can i be a more feminist doctor ? what issues do we get wrong as doctors ? # he for she # # feminist #,FAVOR,1456,How can I be a more feminist doctor? What issues do we get wrong as doctors? #HeForShe #Feminist #SemST
just heard the most inspiring interview with one of my heroes mona el tah awy on bbc world service # women # # islam # # revolution #,FAVOR,1457,Just heard the most inspiring interview w one of my heroines @monaeltahawy on @bbcworldservice #women #islam  #revolution #SemST
they do n't call it male vo lent for no reason,FAVOR,1458,They don't call it MALE-volent for no reason #SemST
yoh anz or kitty light occupy women you lunatics are n't fooling anyone your skewed logic is only due too your delusions,AGAINST,1459,@Yohanzor  @kittylight @OccupyWomen You lunatics aren't fooling any1. Your skewed logic is only due 2 your delusions. #SemST
dr emily gross man liquid eo us snake fred von sydow tw ib bibby cathy young 63 zombie neith feel decides who get support,NONE,1460,@DrEmilyGrossman @LiquideousSnake @FredvonsydowTW @ibbibby @CathyYoung63 @ZombieNeith  FEEL decides who get support.  #SemST
when you get sexually harassed twice,FAVOR,1461,when you get sexually harassed twice  #SemST
y m from the block yes girl you can put almost anything in that joint # islam #,NONE,1462,@YMFROMTHEBLOCK YES girl you can put almost anything in that joint #Islam #SemST
"we are 51 of the population and only 17 of congress the # war on women # is absolutely a real thing wake up , america",FAVOR,1463,"We are 51% of the population and only 17% of Congress. The #WarOnWomen is absolutely a real thing. Wake up, America. #SemST"
# who is burning black churches # is the latest racist hate mob tag no surprise it 's all # black lives matter # people # sj w logic #,NONE,1464,#WhoIsBurningBlackChurches is the latest racist hate mob tag. No surprise it's all #BlackLivesMatter people. #SJWLogic #SemST
watching house of cards with my dad i could be first lady why not president ? yeah dad ! next woman president right here !,FAVOR,1465,"*watching house of cards with my dad* ""I could be First Lady."" ""Why not president?"" ""YEAH DAD! Next woman president right here!""  #SemST"
"women are shamed if they do n't want children , but then told if they want to be payed equally they should n't have children at all",FAVOR,1466,"Women are shamed if they don't want children, but then told if they want to be payed equally they shouldn't have children at all. #SemST"
"no in 007 though i'm not a girl so maybe i'm not qualified to comment on women 's issues , according to",AGAINST,1467,"@Noin007 though I'm not a girl so maybe I'm not  qualified to comment on women's issues, according to #SemST"
not jae won kang laughing out loud jae won you are so good in the hood ! we just like poetry over pressing issues,NONE,1468,@Not_Jaewon_Kang lol Jaewon you are so good in the hood! We just like poetry over pressing issues #SemST
selective listening a # character # trait of convenience # feminists #,AGAINST,1469,Selective listening a #character trait of convenience #feminists #SemST
# narcissism # another character trait of most # feminist # convenience,AGAINST,1470,#narcissism another character trait of most #feminist convenience #SemST
reading a mag that has endless pages about how to look on holiday but holidays are the time not to give a fuck that 's the point !,NONE,1471,Reading a mag that has endless pages about how to look on holiday but holidays are the time not to give a fuck. That's the point! #SemST
pussy riot a punk prayer i highly suggest you watch it such an amazing documentary,FAVOR,1472,Pussy Riot: A Punk Prayer  I highly suggest you watch it. Such an amazing documentary. #SemST
